,name,github_id,description,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,projectrank,show,commit_count,conda_id,pypi_id,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,updated_github_id,conda_dependent_project_count,trending,labels,gitlab_id,dockerhub_id,docs_url,dockerhub_url
192,tortoise-orm,tortoise/tortoise-orm,"Familiar asyncio ORM for python, built with relations in mind.",,db-clients,https://github.com/tortoise/tortoise-orm,https://github.com/tortoise/tortoise-orm,Apache-2.0,2018-03-29 16:52:10.000,2021-10-10 20:23:15.000,2021-10-10 15:17:38.000,217.0,371.0,2419.0,2021-10-06 15:41:43.000,0.17.8,143.0,87.0,251.0,25,True,1027.0,,tortoise-orm,9.0,46950.0,18.0,,https://pypi.org/project/tortoise-orm,2021-10-06 15:41:43.000,18.0,46950.0,,,,3.0,,,,,,,,
193,argcomplete,kislyuk/argcomplete,"Python and tab completion, better together.",,cli-helpers,https://github.com/kislyuk/argcomplete,https://github.com/kislyuk/argcomplete,Apache-2.0,2012-11-19 15:37:34.000,2021-08-01 23:42:17.000,2021-05-12 23:13:46.000,98.0,149.0,989.0,2021-04-19 15:48:18.000,1.12.3,100.0,54.0,39.0,25,True,596.0,conda-forge/argcomplete,argcomplete,146.0,5836.0,14829.0,12005.0,https://pypi.org/project/argcomplete,2021-04-19 15:48:18.000,2824.0,,https://anaconda.org/conda-forge/argcomplete,2021-04-22 22:01:32.082,326751.0,3.0,,,,,,,,
194,jsonpickle,jsonpickle/jsonpickle,Python library for serializing any arbitrary object graph into JSON. It can take almost any Python object and turn the..,,serialization,https://github.com/jsonpickle/jsonpickle,https://github.com/jsonpickle/jsonpickle,BSD-3-Clause,2009-12-10 03:59:23.000,2021-07-03 20:46:06.000,2021-07-03 20:45:54.000,141.0,184.0,965.0,2021-02-08 04:13:40.000,2.0.0,29.0,62.0,63.0,25,True,,conda-forge/jsonpickle,jsonpickle,,8567339.0,3348.0,,https://pypi.org/project/jsonpickle,2021-02-08 04:13:40.000,3348.0,8552956.0,https://anaconda.org/conda-forge/jsonpickle,2021-04-12 18:16:21.176,719164.0,3.0,,,,,,,,
195,questionary,tmbo/questionary,"Python library to build pretty command line user prompts Easy to use multi-select lists, confirmations, free text..",,cli-helpers,https://github.com/tmbo/questionary,https://github.com/tmbo/questionary,MIT,2018-12-01 17:55:17.000,2021-10-10 23:39:14.000,2021-10-10 23:39:14.000,50.0,61.0,733.0,2021-07-15 10:11:00.000,1.10.0,20.0,26.0,23.0,25,True,388.0,,questionary,,416663.0,94.0,,https://pypi.org/project/questionary,2021-07-15 10:11:00.000,94.0,416663.0,,,,3.0,,,,,,,,
196,pyahocorasick,WojciechMula/pyahocorasick,Python module (C extension and plain python) implementing Aho-Corasick algorithm.,,text,https://github.com/WojciechMula/pyahocorasick,https://github.com/WojciechMula/pyahocorasick,BSD-3-Clause,2013-05-30 19:55:46.000,2021-03-27 18:19:12.000,2021-03-27 17:10:43.000,93.0,71.0,645.0,2021-03-27 18:19:12.000,1.4.2,24.0,21.0,36.0,25,True,412.0,conda-forge/pyahocorasick,pyahocorasick,,234848.0,871.0,767.0,https://pypi.org/project/pyahocorasick,2021-03-27 18:19:12.000,104.0,231944.0,https://anaconda.org/conda-forge/pyahocorasick,2020-10-13 12:20:05.350,133619.0,3.0,,,,,,,,
197,inflect,jaraco/inflect,"Correctly generate plurals, ordinals, indefinite articles; convert numbers to words.",,text,https://github.com/jaraco/inflect,https://github.com/jaraco/inflect,MIT,2010-06-20 13:43:13.000,2021-10-04 17:09:18.000,2021-03-23 00:21:53.000,66.0,63.0,577.0,2021-03-03 01:35:47.000,5.3.0,33.0,29.0,27.0,25,True,,conda-forge/inflect,inflect,,1378761.0,1388.0,,https://pypi.org/project/inflect,2021-03-03 01:35:47.000,1388.0,1375412.0,https://anaconda.org/conda-forge/inflect,2021-07-06 08:17:47.975,180877.0,3.0,,,,,,,,
198,HappyBase,python-happybase/happybase,A developer-friendly Python library to interact with Apache HBase.,,db-clients,https://github.com/python-happybase/happybase,https://github.com/python-happybase/happybase,MIT,2012-05-20 20:06:10.000,2021-04-25 18:43:44.000,2021-02-08 18:27:40.000,152.0,182.0,574.0,2019-05-14 14:17:26.000,1.2.0,12.0,19.0,30.0,25,True,284.0,conda-forge/happybase,happybase,,79060.0,966.0,544.0,https://pypi.org/project/happybase,2019-05-14 14:17:26.000,422.0,78019.0,https://anaconda.org/conda-forge/happybase,2019-07-01 13:37:04.756,66676.0,3.0,,,,,,,,
199,rsa,sybrenstuvel/python-rsa,Python-RSA is a pure-Python RSA implementation.,,cryptography,https://github.com/sybrenstuvel/python-rsa,https://github.com/sybrenstuvel/python-rsa,Apache-2.0,2016-01-21 12:53:34.000,2021-10-10 18:58:24.000,2021-03-29 21:24:28.000,68.0,84.0,339.0,2021-02-15 20:45:56.000,4.7.1,33.0,33.0,17.0,25,True,,conda-forge/rsa,rsa,,70562.0,12666.0,,https://pypi.org/project/rsa,2021-02-24 10:55:03.000,12666.0,,https://anaconda.org/conda-forge/rsa,2021-02-24 12:57:19.266,4445429.0,3.0,,,,,,,,
200,tzlocal,regebro/tzlocal,A Python module that tries to figure out what your local timezone is.,,date-time-utils,https://github.com/regebro/tzlocal,https://github.com/regebro/tzlocal,MIT,2012-09-11 12:34:21.000,2021-10-09 19:13:04.000,2021-10-09 19:13:04.000,49.0,56.0,141.0,2019-07-23 15:12:22.000,2.0.0,29.0,25.0,6.0,25,True,235.0,conda-forge/tzlocal,tzlocal,,10630.0,6016.0,,https://pypi.org/project/tzlocal,2021-10-08 11:01:59.000,6016.0,,https://anaconda.org/conda-forge/tzlocal,2021-08-23 12:35:50.976,680336.0,3.0,,,,,,,,
201,ordered-set,LuminosoInsight/ordered-set,A mutable set that remembers the order of its entries. One of Python's missing data types.,,data-structures,https://github.com/rspeer/ordered-set,https://github.com/rspeer/ordered-set,MIT,2012-08-17 21:55:21.000,2021-09-09 16:38:03.000,2021-09-09 16:38:03.000,34.0,27.0,131.0,2020-06-17 20:50:12.000,4.0.2,16.0,18.0,10.0,25,True,146.0,conda-forge/ordered-set,ordered-set,,3445900.0,3257.0,2951.0,https://pypi.org/project/ordered-set,2020-06-17 20:50:12.000,306.0,3444428.0,https://anaconda.org/conda-forge/ordered-set,2020-06-18 14:06:17.580,97213.0,2.0,rspeer/ordered-set,,,,,,,
202,catalogue,explosion/catalogue,Super lightweight function registries for your library.,,others,https://github.com/explosion/catalogue,https://github.com/explosion/catalogue,MIT,2019-11-01 14:09:09.000,2021-09-20 16:10:21.513,2021-08-21 02:40:22.000,18.0,2.0,97.0,2021-08-21 02:47:29.000,2.0.6,20.0,8.0,4.0,25,False,95.0,conda-forge/catalogue,catalogue,,2288011.0,10378.0,10352.0,https://pypi.org/project/catalogue,2021-08-21 02:47:29.000,26.0,2275608.0,https://anaconda.org/conda-forge/catalogue,2021-09-20 16:10:21.513,285272.0,3.0,,,,,,,,
203,diagrams,mingrammer/diagrams,Diagram as Code for prototyping cloud system architectures.,,others,https://github.com/mingrammer/diagrams,https://github.com/mingrammer/diagrams,MIT,2020-02-02 15:23:24.000,2021-10-12 15:19:22.000,2021-08-21 03:54:24.000,849.0,136.0,15297.0,2021-05-23 10:47:14.000,0.20.0,37.0,97.0,219.0,24,True,428.0,conda-forge/diagrams,diagrams,,55840.0,0.0,,https://pypi.org/project/diagrams,2021-05-23 10:38:30.000,0.0,50305.0,https://anaconda.org/conda-forge/diagrams,2021-07-05 23:56:11.831,94097.0,3.0,,,,,,,,
204,Typer,tiangolo/typer,"Typer, build great CLIs. Easy to code. Based on Python type hints.",,cli-helpers,https://github.com/tiangolo/typer,https://github.com/tiangolo/typer,MIT,2019-12-24 12:24:11.000,2021-10-08 12:38:49.000,2021-08-30 09:02:44.000,244.0,93.0,6412.0,2021-08-30 08:58:56.000,0.4.0,19.0,9.0,149.0,24,True,277.0,,typer,,2853735.0,0.0,,https://pypi.org/project/typer,2021-08-30 08:58:56.000,0.0,2853735.0,,,,3.0,,,,,,,,
205,DearPyGui,hoffstadt/DearPyGui,Dear PyGui: A fast and powerful Graphical User Interface Toolkit for Python with minimal dependencies.,,gui-dev,https://github.com/hoffstadt/DearPyGui,https://github.com/hoffstadt/DearPyGui,MIT,2020-05-28 17:12:57.000,2021-10-14 14:15:53.000,2021-10-13 19:25:28.000,276.0,656.0,6008.0,2021-10-13 05:55:54.000,1.0.0,193.0,29.0,90.0,24,True,2461.0,,dearpygui,,,194.0,194.0,https://pypi.org/project/dearpygui,2021-10-13 05:49:16.000,0.0,,,,,3.0,,,,,,,,
206,PDFMiner,euske/pdfminer,Python PDF Parser (Not actively maintained). Check out pdfminer.six.,,data-loading,https://github.com/euske/pdfminer,https://github.com/euske/pdfminer,MIT,2010-12-12 12:50:22.000,2021-02-16 14:43:27.000,2020-01-18 07:00:32.000,1043.0,40.0,4674.0,,,24.0,28.0,226.0,24,False,540.0,conda-forge/pdfminer,pdfminer,,310.0,4024.0,2558.0,https://pypi.org/project/pdfminer,2019-11-25 12:02:21.000,1466.0,,https://anaconda.org/conda-forge/pdfminer,2021-02-15 15:07:18.804,19223.0,3.0,,,,,,,,
207,gino,python-gino/gino,GINO Is Not ORM - a Python asyncio ORM on SQLAlchemy core.,,db-clients,https://github.com/python-gino/gino,https://github.com/python-gino/gino,BSD-3-Clause,2017-07-21 04:27:01.000,2021-10-10 09:21:36.000,2021-10-06 18:25:47.000,125.0,260.0,2265.0,2020-06-08 23:55:55.000,1.0.1,49.0,46.0,42.0,24,True,1119.0,,gino,,28580.0,34.0,,https://pypi.org/project/gino,2020-11-15 21:22:01.000,34.0,28580.0,,,,3.0,,,,,,,,
208,AWS Data Wrangler,awslabs/aws-data-wrangler,"Pandas on AWS - Easy integration with Athena, Glue, Redshift, Timestream, QuickSight, Chime, CloudWatchLogs, DynamoDB,..",,db-clients,https://github.com/awslabs/aws-data-wrangler,https://github.com/awslabs/aws-data-wrangler,Apache-2.0,2019-02-26 01:39:02.000,2021-10-13 16:35:36.000,2021-10-13 15:53:13.000,365.0,471.0,2198.0,2021-10-13 16:35:36.000,2.12.0,113.0,81.0,32.0,24,True,,,awswrangler,93789.0,3494247.0,0.0,,https://pypi.org/project/awswrangler,2021-10-13 16:35:36.000,0.0,3490774.0,,,,3.0,,,,['pandas'],,,,
209,addict,mewwts/addict,The Python Dict that's better than heroin.,,data-structures,https://github.com/mewwts/addict,https://github.com/mewwts/addict,MIT,2014-12-10 06:55:25.000,2021-05-01 03:29:59.000,2021-01-05 07:16:38.000,126.0,63.0,2113.0,2020-11-21 16:21:29.000,2.4.0,31.0,31.0,10.0,24,True,229.0,conda-forge/addict,addict,16.0,3481.0,2282.0,1912.0,https://pypi.org/project/addict,2020-11-21 16:21:29.000,370.0,,https://anaconda.org/conda-forge/addict,2021-03-31 23:37:39.692,219351.0,3.0,,,,,,,,
210,fabtools,fabtools/fabtools,Tools for writing awesome Fabric files.,,infrastructure,https://github.com/fabtools/fabtools,https://github.com/fabtools/fabtools,BSD-2-Clause,2011-09-05 01:44:24.000,2019-12-13 07:52:20.000,2019-09-16 09:19:00.000,218.0,64.0,1247.0,2016-10-12 10:37:57.000,0.20.0,30.0,88.0,104.0,24,False,939.0,,fabtools,,2453.0,648.0,272.0,https://pypi.org/project/fabtools,2016-10-12 10:37:57.000,376.0,2453.0,,,,3.0,,,,,,,,
211,pluginbase,mitsuhiko/pluginbase,A simple but flexible plugin system for Python.,,others,https://github.com/mitsuhiko/pluginbase,https://github.com/mitsuhiko/pluginbase,BSD-3-Clause,2014-06-30 20:51:42.000,2021-05-16 16:25:40.000,2021-05-16 16:12:48.000,144.0,12.0,979.0,2021-05-16 16:25:40.000,1.0.1,9.0,9.0,,24,True,56.0,conda-forge/pluginbase,pluginbase,,405956.0,1233.0,961.0,https://pypi.org/project/pluginbase,2021-05-16 16:25:40.000,272.0,401644.0,https://anaconda.org/conda-forge/pluginbase,2019-02-04 15:40:32.059,194082.0,3.0,,,,,,,,
212,strictyaml,crdoconnor/strictyaml,Type-safe YAML parser and validator.,,data-validation,https://github.com/crdoconnor/strictyaml,https://github.com/crdoconnor/strictyaml,MIT,2016-06-17 10:56:18.000,2021-10-10 17:59:38.000,2021-10-10 17:59:38.000,39.0,63.0,936.0,2021-06-19 18:35:04.000,1.4.4,78.0,17.0,66.0,24,True,688.0,conda-forge/strictyaml,strictyaml,,49176.0,432.0,382.0,https://pypi.org/project/strictyaml,2021-06-19 18:35:04.000,50.0,46863.0,https://anaconda.org/conda-forge/strictyaml,2021-06-19 21:13:55.383,97156.0,3.0,,,,,,,,
213,Singer,singer-io/getting-started,"Standard for moving data between databases, web APIs, files, queues, and just about anything else you can think of.",,data-loading,https://github.com/singer-io/getting-started,https://github.com/singer-io/getting-started,AGPL-3.0,2016-10-31 16:53:56.000,2021-09-08 17:37:08.000,2021-04-29 14:20:17.000,116.0,18.0,871.0,2021-03-22 20:41:58.000,5.12.1,105.0,26.0,20.0,24,True,188.0,,singer-python,,114289.0,300.0,,https://pypi.org/project/singer-python,2021-09-08 17:37:08.000,300.0,114289.0,,,,3.0,,,,,,,,
214,neo4j-driver,neo4j/neo4j-python-driver,Neo4j Bolt driver for Python.,,db-clients,https://github.com/neo4j/neo4j-python-driver,https://github.com/neo4j/neo4j-python-driver,Apache-2.0,2015-05-05 13:08:20.000,2021-10-13 13:10:34.000,2021-10-13 13:10:34.000,141.0,180.0,650.0,2021-10-05 10:35:25.000,4.3.6,91.0,34.0,4.0,24,True,,,neo4j-driver,,91064.0,382.0,,https://pypi.org/project/neo4j-driver,2021-10-05 10:20:59.000,382.0,91064.0,,,,3.0,,,,,,,,
215,parsedatetime,bear/parsedatetime,Parse human-readable date/time strings.,,date-time-utils,https://github.com/bear/parsedatetime,https://github.com/bear/parsedatetime,Apache-2.0,2012-09-12 06:44:45.000,2021-10-11 17:49:34.000,2021-10-11 17:49:33.000,103.0,95.0,620.0,2020-05-31 23:52:03.000,2.6,17.0,55.0,63.0,24,True,425.0,conda-forge/parsedatetime,parsedatetime,,1575.0,5858.0,3576.0,https://pypi.org/project/parsedatetime,2020-05-31 23:50:56.000,2282.0,,https://anaconda.org/conda-forge/parsedatetime,2020-06-10 17:26:40.760,96091.0,3.0,,,,,,,,
216,natsort,SethMMorton/natsort,Simple yet flexible natural sorting in Python.,,utilities,https://github.com/SethMMorton/natsort,https://github.com/SethMMorton/natsort,MIT,2012-05-03 02:58:47.000,2021-08-31 13:34:47.000,2021-08-26 05:00:21.000,31.0,67.0,564.0,2021-01-25 05:20:12.000,7.1.1,50.0,17.0,3.0,24,True,877.0,conda-forge/natsort,natsort,,7990.0,9515.0,8299.0,https://pypi.org/project/natsort,2021-01-25 05:20:12.000,1216.0,,https://anaconda.org/conda-forge/natsort,2021-01-25 13:13:56.288,439462.0,3.0,,,,,,,,
217,munch,Infinidat/munch,A Munch is a Python dictionary that provides attribute-style access (a la JavaScript objects).,,data-structures,https://github.com/Infinidat/munch,https://github.com/Infinidat/munch,MIT,2012-03-08 21:20:50.000,2021-01-22 10:01:55.000,2021-01-22 10:01:54.000,64.0,28.0,516.0,2019-10-30 09:56:06.000,2.5.0,13.0,24.0,8.0,24,True,156.0,conda-forge/munch,munch,,19916.0,1134.0,,https://pypi.org/project/munch,2020-03-09 16:20:42.000,1134.0,,https://anaconda.org/conda-forge/munch,2019-10-30 13:10:23.404,1334417.0,3.0,,,,,,,,
218,Unipath,mikeorr/Unipath,An object-oriented approach to Python file/directory operations.,,file-path-utils,https://github.com/mikeorr/Unipath,https://github.com/mikeorr/Unipath,MIT,2013-01-28 04:38:28.000,2019-12-15 21:01:45.000,2015-02-14 18:30:08.000,37.0,10.0,497.0,2009-03-29 15:28:56.000,0.2.1,3.0,6.0,7.0,24,False,49.0,,unipath,,85805.0,10009.0,5987.0,https://pypi.org/project/unipath,2015-02-11 04:36:12.000,4022.0,85805.0,,,,3.0,,,,,,,,
219,cachier,shaypal5/cachier,"Persistent, stale-free, local and cross-machine caching for Python functions.",,caching,https://github.com/shaypal5/cachier,https://github.com/shaypal5/cachier,MIT,2016-08-24 13:34:12.000,2021-10-14 09:12:19.000,2021-10-14 09:11:28.000,46.0,28.0,386.0,2021-10-10 23:24:21.000,1.5.3,47.0,14.0,20.0,24,True,214.0,,cachier,,11470.0,214.0,200.0,https://pypi.org/project/cachier,2021-10-10 23:15:05.000,14.0,11470.0,,,,3.0,,,,,,,,
220,umongo,Scille/umongo,"sync/async MongoDB ODM, yes.",,db-clients,https://github.com/Scille/umongo,https://github.com/Scille/umongo,MIT,2016-03-09 16:34:42.000,2021-09-14 07:50:37.000,2021-01-11 17:10:11.000,61.0,150.0,372.0,2021-01-11 16:52:10.000,3.0.0,51.0,13.0,41.0,24,True,799.0,,umongo,,20419.0,1118.0,1098.0,https://pypi.org/project/umongo,2021-01-11 16:52:10.000,20.0,20419.0,,,,3.0,,,,,,,,
221,filelock,benediktschmitt/py-filelock,A platform-independent file lock for Python.,,file-path-utils,https://github.com/tox-dev/py-filelock,https://github.com/tox-dev/py-filelock,Unlicense,2014-02-23 00:29:27.000,2021-10-12 23:25:00.000,2021-10-12 23:25:00.000,58.0,43.0,338.0,2021-10-03 00:58:03.000,3.3.0,34.0,17.0,19.0,24,True,,conda-forge/filelock,filelock,,68542.0,3516.0,,https://pypi.org/project/filelock,2021-10-03 00:58:03.000,3516.0,,https://anaconda.org/conda-forge/filelock,2021-10-03 15:15:19.769,4386722.0,3.0,tox-dev/py-filelock,,,,,,,
222,deepdish,uchicago-cs/deepdish,Flexible HDF5 saving/loading and other data science tools from the University of Chicago.,,data-loading,https://github.com/uchicago-cs/deepdish,https://github.com/uchicago-cs/deepdish,BSD-3-Clause,2014-08-27 18:10:26.000,2021-09-24 13:49:09.813,2021-09-23 16:12:06.000,53.0,24.0,228.0,2021-09-24 05:07:55.000,0.3.7,17.0,10.0,15.0,24,True,380.0,conda-forge/deepdish,deepdish,,17975.0,589.0,499.0,https://pypi.org/project/deepdish,2021-09-24 05:07:55.000,90.0,16953.0,https://anaconda.org/conda-forge/deepdish,2021-09-24 13:49:09.813,60312.0,3.0,,,,,,,,
223,typing_inspect,ilevkivskyi/typing_inspect,Runtime inspection utilities for Python typing module.,,inspect,https://github.com/ilevkivskyi/typing_inspect,https://github.com/ilevkivskyi/typing_inspect,MIT,2017-04-29 15:49:25.000,2021-09-05 23:03:20.000,2021-09-05 11:40:29.000,20.0,29.0,225.0,2021-06-07 16:12:08.000,0.7.1,10.0,12.0,14.0,24,True,62.0,conda-forge/typing_inspect,typing_inspect,,19591376.0,80.0,,https://pypi.org/project/typing_inspect,2021-06-07 16:12:08.000,80.0,19578701.0,https://anaconda.org/conda-forge/typing_inspect,2021-06-09 22:29:55.801,380276.0,2.0,,,,,,,,
224,ptyprocess,pexpect/ptyprocess,Run a subprocess in a pseudo terminal.,,process-utils,https://github.com/pexpect/ptyprocess,https://github.com/pexpect/ptyprocess,ISC,2014-10-02 16:52:41.000,2021-07-31 13:08:39.000,2021-07-31 13:08:39.000,60.0,16.0,148.0,2020-12-28 15:17:57.000,0.7.0,10.0,15.0,17.0,24,True,139.0,conda-forge/ptyprocess,ptyprocess,,84131.0,25422.0,,https://pypi.org/project/ptyprocess,2020-12-28 15:15:28.000,25422.0,,https://anaconda.org/conda-forge/ptyprocess,2020-12-31 12:57:25.227,5552697.0,3.0,,,,,,,,
225,contextlib2,jazzband/contextlib2,contextlib2 is a backport of the standard library's contextlib module to earlier Python versions.,,compatibility,https://github.com/jazzband/contextlib2,https://github.com/jazzband/contextlib2,psfrag,2016-02-23 08:51:49.209,2021-08-13 10:00:19.000,2021-08-13 10:00:17.000,10.0,21.0,33.0,2021-06-27 06:37:57.000,21.6.0,14.0,13.0,3.0,24,False,164.0,conda-forge/contextlib2,contextlib2,,13171.0,45380.0,40420.0,https://pypi.org/project/contextlib2,2021-06-27 06:54:20.000,4960.0,,https://anaconda.org/conda-forge/contextlib2,2021-06-28 02:52:34.203,895647.0,3.0,,,,,,,,
226,google-cloud-bigtable,googleapis/python-bigtable,Google Cloud Bigtable API client library.,,db-clients,https://github.com/googleapis/python-bigtable,https://github.com/googleapis/python-bigtable,Apache-2.0,2019-04-29 11:11:36.651,2021-10-14 01:23:10.000,2021-10-13 08:32:05.000,27.0,97.0,19.0,2021-09-27 16:13:36.000,2.4.0,42.0,59.0,8.0,24,False,,conda-forge/google-cloud-bigtable,google-cloud-bigtable,,2062750.0,2090.0,1692.0,https://pypi.org/project/google-cloud-bigtable,2021-09-27 16:13:36.000,398.0,2061609.0,https://anaconda.org/conda-forge/google-cloud-bigtable,2021-09-28 04:03:14.597,34233.0,3.0,,,-7.0,,,,,
227,micropython,micropython/micropython,MicroPython - a lean and efficient Python implementation for microcontrollers and constrained systems.,,python-implementations,https://github.com/micropython/micropython,https://github.com/micropython/micropython,,2013-12-20 11:47:07.000,2021-10-14 12:35:45.000,2021-10-14 12:31:45.000,4768.0,2788.0,13115.0,2021-09-02 01:12:36.000,1.17,11.0,443.0,1351.0,23,False,12737.0,,,25200.0,504.0,,,,,,,,,,2.0,,,,,,,,
228,python-box,cdgriffith/Box,Python dictionaries with advanced dot notation access.,,data-structures,https://github.com/cdgriffith/Box,https://github.com/cdgriffith/Box,MIT,2017-03-11 04:46:51.000,2021-08-22 18:15:07.539,2021-08-22 15:06:26.000,76.0,109.0,1742.0,2021-08-22 15:08:47.000,5.4.1,46.0,1.0,22.0,23,True,43.0,conda-forge/python-box,python-box,30.0,4656.0,1886.0,1632.0,https://pypi.org/project/python-box,2021-08-22 15:08:47.000,254.0,,https://anaconda.org/conda-forge/python-box,2021-08-22 18:15:07.539,195565.0,3.0,,,,,,,,
229,pyston,pyston/pyston,A faster and highly-compatible implementation of the Python programming language.,,python-implementations,https://github.com/pyston/pyston,https://github.com/pyston/pyston,Apache-2.0,2021-03-01 22:38:24.000,2021-10-13 08:36:03.000,2021-10-13 08:36:03.000,54.0,32.0,1734.0,2021-09-23 17:16:21.000,pyston_2.3.1,3.0,1032.0,10.0,23,True,109217.0,,,5094.0,1018.0,,,,,,,,,,2.0,,,,,,,,
230,camelot,camelot-dev/camelot,A Python library to extract tabular data from PDFs.,,data-loading,https://github.com/camelot-dev/camelot,https://github.com/camelot-dev/camelot,MIT,2019-07-01 13:39:33.000,2021-10-11 19:37:12.000,2021-07-11 18:07:18.000,246.0,84.0,1274.0,2011-12-30 16:40:09.000,11.12.30,15.0,38.0,129.0,23,True,592.0,,camelot,,3236.0,10.0,,https://pypi.org/project/camelot,2013-04-11 21:58:50.000,10.0,3236.0,,,,3.0,,,,,,,,
231,bidict,jab/bidict,The bidirectional mapping library for Python.,,data-structures,https://github.com/jab/bidict,https://github.com/jab/bidict,MPL-2.0,2014-09-23 14:00:27.000,2021-10-13 22:32:05.000,2021-10-13 22:32:05.000,44.0,43.0,918.0,2021-09-05 16:56:23.000,0.21.3,38.0,11.0,2.0,23,True,,conda-forge/bidict,bidict,,1668.0,5120.0,4556.0,https://pypi.org/project/bidict,2021-09-05 15:33:10.000,564.0,,https://anaconda.org/conda-forge/bidict,2021-09-05 18:11:04.926,101765.0,3.0,,,,,,,,
232,immutables,MagicStack/immutables,A high-performance immutable mapping type for Python.,,data-structures,https://github.com/MagicStack/immutables,https://github.com/MagicStack/immutables,Apache-2.0,2018-03-30 21:24:52.000,2021-08-10 14:17:21.437,2021-08-07 22:28:55.000,41.0,28.0,881.0,2021-08-07 19:59:00.000,0.16,16.0,13.0,6.0,23,True,100.0,conda-forge/immutables,immutables,,17649.0,2743.0,2643.0,https://pypi.org/project/immutables,2021-08-07 19:59:04.000,100.0,,https://anaconda.org/conda-forge/immutables,2021-08-10 14:17:21.437,723636.0,3.0,,,,,,,,
233,fastcore,fastai/fastcore,Python supercharged for the fastai library.,,others,https://github.com/fastai/fastcore,https://github.com/fastai/fastcore,Apache-2.0,2019-12-02 20:16:53.000,2021-09-28 05:32:56.000,2021-09-02 02:36:29.000,185.0,230.0,659.0,2021-08-09 03:09:35.000,1.3.26,102.0,41.0,13.0,23,True,918.0,,fastcore,,429328.0,0.0,,https://pypi.org/project/fastcore,2021-08-09 03:09:43.000,0.0,429328.0,,,,3.0,,,,,,,,
234,piccolos,piccolo-orm/piccolo,"A fast, user friendly ORM and query builder which supports asyncio.",,db-clients,https://github.com/piccolo-orm/piccolo,https://github.com/piccolo-orm/piccolo,MIT,2018-10-27 20:53:26.000,2021-10-13 20:12:25.000,2021-10-13 20:07:20.000,31.0,76.0,559.0,2021-10-13 20:07:59.000,0.57.0,150.0,19.0,26.0,23,True,1327.0,,piccolo,,9597.0,34.0,30.0,https://pypi.org/project/piccolo,2021-10-13 20:12:25.000,4.0,9597.0,,,,3.0,,,,,,,,
235,SDV,sdv-dev/SDV,"Synthetic Data Generation for tabular, relational and time series data.",,data-loading,https://github.com/sdv-dev/SDV,https://github.com/sdv-dev/SDV,MIT,2018-05-11 15:56:50.000,2021-10-12 20:17:30.000,2021-10-12 19:42:41.000,96.0,252.0,528.0,2021-10-12 19:44:31.000,0.12.1,58.0,38.0,126.0,23,True,915.0,,sdv,,11729.0,35.0,35.0,https://pypi.org/project/sdv,2021-10-12 19:42:37.000,0.0,11729.0,,,,3.0,,,,,,,,
236,pysimdjson,TkTech/pysimdjson,Python bindings for the simdjson project.,,serialization,https://github.com/TkTech/pysimdjson,https://github.com/TkTech/pysimdjson,MIT,2019-02-22 03:26:04.000,2021-06-21 14:56:08.000,2021-06-21 14:54:09.000,36.0,58.0,480.0,2021-06-21 14:56:08.000,4.0.2,32.0,12.0,10.0,23,True,254.0,,pysimdjson,,76341.0,137.0,137.0,https://pypi.org/project/pysimdjson,2021-06-21 14:56:08.000,0.0,76341.0,,,,3.0,,,,,,,,
237,hickle,telegraphic/hickle,a HDF5-based python pickle replacement.,,serialization,https://github.com/telegraphic/hickle,https://github.com/telegraphic/hickle,MIT,2012-05-28 09:04:16.000,2021-08-12 22:54:34.000,2021-01-05 05:50:16.000,62.0,86.0,389.0,2021-01-05 05:54:12.000,4.0.4,36.0,21.0,9.0,23,True,445.0,conda-forge/hickle,hickle,,4865.0,450.0,312.0,https://pypi.org/project/hickle,2021-01-05 05:54:12.000,138.0,4350.0,https://anaconda.org/conda-forge/hickle,2019-07-11 01:30:06.807,16998.0,3.0,,,,,,,,
238,messytables,okfn/messytables,Tools for parsing messy tabular data. This is now superseded by https://github.com/frictionlessdata/tabulator-py.,,data-loading,https://github.com/okfn/messytables,https://github.com/okfn/messytables,MIT,2011-07-27 18:08:21.000,2021-03-31 18:37:21.000,2019-11-13 07:35:33.000,101.0,55.0,375.0,2017-02-09 12:37:47.000,0.15.2,26.0,44.0,34.0,23,False,601.0,,messytables,,10214.0,444.0,212.0,https://pypi.org/project/messytables,2017-02-09 12:37:47.000,232.0,10214.0,,,,3.0,,,,,,,,
239,hydra,facebookresearch/hydra,Hydra is a framework for elegantly configuring complex applications.,,configuration,https://github.com/facebookresearch/hydra,https://github.com/facebookresearch/hydra,MIT,2019-06-12 19:33:15.000,2021-10-14 00:13:20.000,2021-10-09 01:32:19.000,390.0,814.0,4950.0,2021-08-19 20:51:08.000,1.1.1,17.0,81.0,81.0,22,True,,conda-forge/hydra-core,hydra,,18570.0,9.0,3.0,https://pypi.org/project/hydra,2016-08-03 13:21:51.000,6.0,4720.0,https://anaconda.org/conda-forge/hydra-core,2021-08-20 04:26:32.575,277009.0,3.0,,,,,,,,
