,name,github_id,description,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,projectrank,show,pypi_id,conda_id,npm_id,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,projectrank_placing,trending,conda_dependent_project_count,labels,gitlab_id,dockerhub_id,docs_url,gitlab_url,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_pulls
43,PySimpleGUI,PySimpleGUI/PySimpleGUI,PySimpleGUI is a Python package that enables Python programmers of all levels to create GUIs.,,gui-dev,https://github.com/PySimpleGUI/PySimpleGUI,https://github.com/PySimpleGUI/PySimpleGUI,LGPL-3.0,2018-07-11 18:28:58.000,2022-02-17 00:52:00.000,2022-02-17 00:52:00,5787.0,187.0,1410,216.0,2554.0,1971.0,9480,2022-02-13 21:49:24.000,4.57.0,173.0,18.0,644.0,37,True,pysimplegui,conda-forge/pysimplegui,,,93516.0,4614.0,4405.0,https://pypi.org/project/pysimplegui,2022-02-13 21:49:24.000,209.0,91971.0,https://anaconda.org/conda-forge/pysimplegui,2022-01-06 21:28:42.186,46372.0,,,,,2.0,,,,,,,,,,
44,supervisor,Supervisor/supervisor,Supervisor process control system for UNIX.,,process-utils,https://github.com/Supervisor/supervisor,https://github.com/Supervisor/supervisor,Repoze Public License,2010-12-08 00:48:48.000,2022-01-20 17:00:05.000,2022-01-20 17:00:05,2358.0,18.0,1160,237.0,453.0,927.0,7197,2021-12-30 20:46:21.000,4.2.4,49.0,161.0,138.0,37,True,supervisor,conda-forge/supervisor,,,1193361.0,8736.0,6791.0,https://pypi.org/project/supervisor,2021-12-30 20:46:21.000,1945.0,1190737.0,https://anaconda.org/conda-forge/supervisor,2022-01-08 10:57:40.165,181113.0,,,,,1.0,,,,,,,,,,
45,PyMySQL,PyMySQL/PyMySQL,Pure Python MySQL Client.,,db-clients,https://github.com/PyMySQL/PyMySQL,https://github.com/PyMySQL/PyMySQL,MIT,2011-07-27 17:38:47.000,2022-02-06 07:56:21.000,2022-02-06 07:53:30,1019.0,8.0,1338,227.0,427.0,574.0,6760,2021-01-09 11:33:39.000,1.0.2,37.0,112.0,22.0,37,True,PyMySQL,conda-forge/pymysql,,,16230161.0,117496.0,107176.0,https://pypi.org/project/PyMySQL,2021-01-09 11:33:39.000,10320.0,16220819.0,https://anaconda.org/conda-forge/pymysql,2021-01-09 16:18:43.582,485815.0,,,,,2.0,,,,,,,,,,
46,kubernetes,kubernetes-client/python,Official Python client library for kubernetes.,,infrastructure,https://github.com/kubernetes-client/python,https://github.com/kubernetes-client/python,Apache-2.0,2016-10-31 20:08:03.000,2022-02-17 05:33:48.000,2022-02-15 17:26:03,1441.0,89.0,2472,135.0,691.0,945.0,4549,2022-02-14 19:13:56.000,22.6.0,72.0,144.0,89.0,37,True,kubernetes,conda-forge/kubernetes,,,7082135.0,1109.0,,https://pypi.org/project/kubernetes,2022-02-15 17:28:07.000,1109.0,7076489.0,https://anaconda.org/conda-forge/kubernetes,2022-01-27 04:03:57.200,265408.0,,,,,3.0,,,,,,,,,,
47,pycryptodomex,Legrandin/pycryptodome,A self-contained cryptographic library for Python.,,cryptography,https://github.com/Legrandin/pycryptodome,https://github.com/Legrandin/pycryptodome,BSD-3-Clause,2014-05-02 15:11:38.000,2022-02-06 12:45:19.000,2022-02-05 11:29:21,2636.0,34.0,340,55.0,149.0,398.0,1906,2022-02-04 19:07:17.000,3.14.1,41.0,113.0,65.0,37,True,pycryptodomex,conda-forge/pycryptodomex,,,20546402.0,39158.0,38011.0,https://pypi.org/project/pycryptodomex,2022-02-04 19:07:17.000,1147.0,20535830.0,https://anaconda.org/conda-forge/pycryptodomex,2022-02-05 02:48:48.249,528627.0,,,,,2.0,,,,,,,,,,
48,PyYAML,yaml/pyyaml,Canonical source repository for PyYAML.,,file-formats,https://github.com/yaml/pyyaml,https://github.com/yaml/pyyaml,MIT,2011-11-03 05:09:49.000,2022-02-17 11:16:19.000,2021-10-13 19:12:51,314.0,,359,47.0,218.0,237.0,1741,2021-01-20 22:07:31.000,5.4.1,36.0,39.0,215.0,37,True,pyyaml,conda-forge/pyyaml,,,143308207.0,499994.0,430331.0,https://pypi.org/project/pyyaml,2021-12-15 13:43:08.232,69663.0,143071421.0,https://anaconda.org/conda-forge/pyyaml,2021-11-05 19:39:03.838,16101500.0,,,,,1.0,,,,,,,,,,
49,filesystem_spec,fsspec/filesystem_spec,A specification that python filesystems should adhere to.,,file-path-utils,https://github.com/fsspec/filesystem_spec,https://github.com/fsspec/filesystem_spec,BSD-3-Clause,2018-04-23 16:45:08.000,2022-02-16 18:32:12.000,2022-02-14 14:09:33,1947.0,59.0,172,20.0,501.0,259.0,372,2022-01-11 15:30:57.000,2022.1.0,54.0,129.0,151.0,37,True,fsspec,conda-forge/fsspec,,,28449820.0,23761.0,23451.0,https://pypi.org/project/fsspec,2022-01-11 15:30:57.000,310.0,28316736.0,https://anaconda.org/conda-forge/fsspec,2022-01-11 20:45:06.023,4791025.0,,,,,1.0,,,,,,,,,,
50,cpython,python/cpython,The Python programming language.,,python-implementations,https://github.com/python/cpython,https://github.com/python/cpython,MIT,2016-03-22 19:11:29.679,2022-02-17 13:26:36.000,2022-02-17 12:20:40,112360.0,869.0,21228,1428.0,31330.0,,42852,2020-07-22 03:00:52.000,0.0.6,11.0,1924.0,1483.0,36,True,cpython,conda-forge/typing,@buckpkg/python,,24313.0,1.0,,https://pypi.org/project/cpython,2020-07-22 03:00:52.000,,12814.0,https://anaconda.org/conda-forge/typing,2021-05-01 20:36:02.905,816478.0,https://www.npmjs.com/package/@buckpkg/python,2017-08-03 05:51:22.671,1.0,,1.0,,,,,,,,,,
51,uvloop,MagicStack/uvloop,Ultra fast asyncio event loop.,,async,https://github.com/MagicStack/uvloop,https://github.com/MagicStack/uvloop,MIT,2015-11-08 04:14:54.000,2022-01-06 11:30:21.000,2021-08-10 18:17:01,892.0,,464,230.0,187.0,222.0,8404,2021-08-10 19:41:14.000,0.16.0,76.0,42.0,51.0,36,True,uvloop,conda-forge/uvloop,,346.0,4135554.0,36806.0,35225.0,https://pypi.org/project/uvloop,2021-08-10 19:41:14.000,1581.0,4127651.0,https://anaconda.org/conda-forge/uvloop,2021-11-02 13:47:36.275,410764.0,,,,,2.0,,,,,,,,,,
52,python-prompt-toolkit,prompt-toolkit/python-prompt-toolkit,Library for building powerful interactive command line applications in Python.,,cli-helpers,https://github.com/prompt-toolkit/python-prompt-toolkit,https://github.com/prompt-toolkit/python-prompt-toolkit,BSD-3-Clause,2014-01-25 22:12:08.000,2022-02-11 08:51:25.000,2022-02-11 08:48:20,2608.0,36.0,600,152.0,626.0,509.0,7553,2019-10-03 15:18:40.000,2.0.10,81.0,203.0,482.0,36,True,prompt_toolkit,conda-forge/prompt-toolkit,,,18904469.0,3259.0,,https://pypi.org/project/prompt_toolkit,2019-10-03 15:18:40.000,3259.0,18665984.0,https://anaconda.org/conda-forge/prompt-toolkit,2022-02-10 12:59:43.207,5485170.0,,,,,2.0,,,,,,,,,,
53,watchdog,gorakhargosh/watchdog,Python library and shell utilities to monitor filesystem events.,,file-path-utils,https://github.com/gorakhargosh/watchdog,https://github.com/gorakhargosh/watchdog,Apache-2.0,2010-10-23 12:00:17.000,2022-02-05 06:11:19.000,2021-12-29 07:30:00,1338.0,6.0,611,130.0,316.0,398.0,5149,2021-10-01 19:33:04.000,2.1.6,36.0,127.0,162.0,36,True,watchdog,conda-forge/watchdog,,,5879048.0,56006.0,48285.0,https://pypi.org/project/watchdog,2021-10-01 19:31:44.000,7721.0,5864855.0,https://anaconda.org/conda-forge/watchdog,2021-11-07 06:44:25.815,936772.0,,,,,2.0,,,,,,,,,,
54,XlsxWriter,jmcnamara/XlsxWriter,A Python module for creating Excel XLSX files.,,file-formats,https://github.com/jmcnamara/XlsxWriter,https://github.com/jmcnamara/XlsxWriter,BSD-2-Clause,2013-01-04 01:07:06.000,2022-02-17 10:09:07.000,2022-02-08 21:27:14,1241.0,8.0,550,119.0,104.0,743.0,2821,2021-11-01 07:40:49.000,3.0.2,149.0,46.0,11.0,36,True,xlsxwriter,conda-forge/xlsxwriter,,,8492035.0,47403.0,43767.0,https://pypi.org/project/xlsxwriter,2021-11-01 07:40:49.000,3636.0,8463971.0,https://anaconda.org/conda-forge/xlsxwriter,2021-11-01 11:18:56.265,1599684.0,,,,,3.0,-1.0,,,,,,,,,
55,more-itertools,more-itertools/more-itertools,"More routines for operating on iterables, beyond itertools.",,utilities,https://github.com/more-itertools/more-itertools,https://github.com/more-itertools/more-itertools,MIT,2012-04-26 05:15:14.000,2022-02-02 13:37:01.000,2022-02-02 13:37:01,1276.0,29.0,187,32.0,402.0,183.0,2320,2021-11-24 03:37:11.000,8.12.0,38.0,87.0,10.0,36,True,more-itertools,conda-forge/more-itertools,,2452.0,14641663.0,8282.0,,https://pypi.org/project/more-itertools,2021-11-24 03:36:05.000,8282.0,14490940.0,https://anaconda.org/conda-forge/more-itertools,2021-11-24 05:49:37.407,8739626.0,,,,,1.0,,,,,,,,,,
56,pexpect,pexpect/pexpect,A Python module for controlling interactive programs in a pseudo-terminal.,,process-utils,https://github.com/pexpect/pexpect,https://github.com/pexpect/pexpect,ISC,2013-09-17 17:36:44.000,2022-02-12 18:15:09.000,2022-02-06 05:05:46,1562.0,3.0,438,97.0,284.0,270.0,2155,2020-01-21 16:37:03.000,4.8.0,19.0,94.0,175.0,36,True,pexpect,conda-forge/pexpect,,4141.0,21072109.0,186699.0,170804.0,https://pypi.org/project/pexpect,2021-12-15 13:41:19.033,15895.0,20976377.0,https://anaconda.org/conda-forge/pexpect,2020-10-12 20:49:05.189,6698439.0,,,,,2.0,-1.0,,,,,,,,,
57,pyrsistent,tobgu/pyrsistent,Persistent/Immutable/Functional data structures for Python.,,data-structures,https://github.com/tobgu/pyrsistent,https://github.com/tobgu/pyrsistent,MIT,2013-06-20 14:11:13.000,2022-02-13 21:53:33.000,2022-02-13 21:53:33,664.0,21.0,120,41.0,96.0,131.0,1653,2022-01-14 19:55:29.000,0.18.1,71.0,63.0,16.0,36,True,pyrsistent,conda-forge/pyrsistent,,,30603610.0,130797.0,128749.0,https://pypi.org/project/pyrsistent,2022-01-14 19:55:29.000,2048.0,30404720.0,https://anaconda.org/conda-forge/pyrsistent,2022-01-18 19:55:46.248,7955628.0,,,,,1.0,,,,,,,,,,
58,alembic,sqlalchemy/alembic,A database migrations tool for SQLAlchemy.,,db-clients,https://github.com/sqlalchemy/alembic,https://github.com/sqlalchemy/alembic,MIT,2016-07-03 15:38:09.495,2022-02-15 18:10:37.000,2022-02-15 18:10:17,1535.0,21.0,128,21.0,80.0,764.0,1238,2022-02-01 15:02:11.000,rel_1_7_6,100.0,142.0,86.0,36,True,alembic,conda-forge/alembic,,,18873531.0,104638.0,93413.0,https://pypi.org/project/alembic,2022-02-01 15:02:06.000,11225.0,18855443.0,https://anaconda.org/conda-forge/alembic,2022-02-02 05:41:50.274,1211945.0,,,,,2.0,,,,,,,,,,
59,future,PythonCharmers/python-future,"Easy, clean, reliable Python 2/3 compatibility.",,compatibility,https://github.com/PythonCharmers/python-future,https://github.com/PythonCharmers/python-future,MIT,2013-07-14 13:57:47.000,2022-01-12 11:40:05.000,2021-11-30 06:28:13,1868.0,1.0,254,37.0,227.0,194.0,1142,2020-06-13 02:43:44.000,0.18.2,50.0,111.0,186.0,36,True,future,conda-forge/future,,,29877774.0,211773.0,194660.0,https://pypi.org/project/future,2019-10-31 00:58:13.000,17113.0,29794134.0,https://anaconda.org/conda-forge/future,2021-11-02 02:34:04.514,5603900.0,,,,,1.0,,,,,,,,,,
60,six,benjaminp/six,Python 2 and 3 compatibility library.,,compatibility,https://github.com/benjaminp/six,https://github.com/benjaminp/six,MIT,2016-05-10 07:24:51.054,2021-12-18 18:52:43.000,2021-11-21 23:02:50,528.0,3.0,230,25.0,104.0,175.0,854,2021-05-05 14:18:17.000,1.16.0,28.0,65.0,108.0,36,True,six,conda-forge/six,,,158164984.0,1244264.0,1110355.0,https://pypi.org/project/six,2021-05-05 14:18:17.000,133909.0,157853260.0,https://anaconda.org/conda-forge/six,2021-05-05 18:46:13.986,21509014.0,,,,,1.0,,,,,,,,,,
61,traitlets,ipython/traitlets,A lightweight Traits like module.,,configuration,https://github.com/ipython/traitlets,https://github.com/ipython/traitlets,BSD-3-Clause,2013-12-06 20:45:45.000,2021-12-15 16:07:03.805,2021-10-25 18:31:13,1697.0,,172,24.0,459.0,155.0,475,2021-10-25 18:32:18.000,5.1.1,27.0,103.0,87.0,36,True,traitlets,conda-forge/traitlets,,,15351633.0,216806.0,202352.0,https://pypi.org/project/traitlets,2021-12-15 16:07:03.805,14454.0,15210250.0,https://anaconda.org/conda-forge/traitlets,2021-10-26 15:03:58.781,9896833.0,,,,,1.0,,,,,,,,,,
62,python-bigquery,googleapis/python-bigquery,Google BigQuery API client library.,,db-clients,https://github.com/googleapis/python-bigquery,https://github.com/googleapis/python-bigquery,Apache-2.0,2017-06-26 15:29:47.549,2022-02-16 23:08:27.000,2022-02-16 23:07:47,1427.0,31.0,150,48.0,716.0,359.0,370,2022-01-13 16:57:33.000,2.32.0,114.0,106.0,63.0,36,True,google-cloud-bigquery,conda-forge/google-cloud-bigquery,,,46246036.0,11874.0,10941.0,https://pypi.org/project/google-cloud-bigquery,2022-01-13 16:57:33.000,933.0,46217353.0,https://anaconda.org/conda-forge/google-cloud-bigquery,2022-01-13 19:58:46.785,1606285.0,,,,,2.0,,,,,,,,,,
63,fabric,fabric/fabric,"Simple, Pythonic remote execution and deployment.",,infrastructure,https://github.com/fabric/fabric,https://github.com/fabric/fabric,BSD-2-Clause,2009-05-01 01:14:24.000,2022-02-15 22:34:58.000,2021-10-15 23:27:06,1489.0,,1856,471.0,531.0,1276.0,13256,2021-01-19 01:10:03.000,2.6.0,121.0,133.0,429.0,35,True,fabric,conda-forge/fabric,,,1120399.0,301.0,,https://pypi.org/project/fabric,2021-01-19 01:10:03.000,301.0,1119722.0,https://anaconda.org/conda-forge/fabric,2021-03-09 07:34:25.129,44718.0,,,,,3.0,,,,,,,,,,
64,schedule,dbader/schedule,Python job scheduling for humans.,,infrastructure,https://github.com/dbader/schedule,https://github.com/dbader/schedule,MIT,2013-05-19 12:51:20.000,2022-01-29 07:46:50.000,2021-06-26 14:30:47,372.0,,810,210.0,151.0,243.0,9429,2021-04-10 10:48:19.000,1.1.0,24.0,45.0,112.0,35,True,schedule,conda-forge/schedule,,,1207128.0,17428.0,16120.0,https://pypi.org/project/schedule,2021-04-10 10:48:19.000,1308.0,1206696.0,https://anaconda.org/conda-forge/schedule,2021-04-10 12:19:56.940,11241.0,,,,,3.0,,,,,,,,,,
65,docopt,docopt/docopt,"Pythonic command line arguments parser, that will make you smile.",,cli-helpers,https://github.com/docopt/docopt,https://github.com/docopt/docopt,MIT,2012-04-07 17:45:14.000,2021-12-23 05:59:37.000,2018-08-27 18:02:16,447.0,,552,168.0,107.0,177.0,7559,2014-06-16 11:18:57.000,0.6.2,11.0,31.0,251.0,35,False,docopt,conda-forge/docopt,,,8358970.0,74781.0,62604.0,https://pypi.org/project/docopt,2014-06-16 11:18:57.000,12177.0,8342384.0,https://anaconda.org/conda-forge/docopt,2018-07-06 22:39:53.718,1161030.0,,,,,2.0,,,,,,,,,,
66,python-dotenv,theskumar/python-dotenv,Get and set values in your .env file in local and production servers.,,configuration,https://github.com/theskumar/python-dotenv,https://github.com/theskumar/python-dotenv,BSD-3-Clause,2014-09-06 05:35:17.000,2022-02-15 09:32:04.000,2022-01-14 09:23:37,305.0,1.0,290,30.0,177.0,177.0,4672,2021-11-11 12:35:52.000,0.19.2,40.0,72.0,23.0,35,True,python-dotenv,conda-forge/python-dotenv,,,11612018.0,202231.0,196082.0,https://pypi.org/project/python-dotenv,2021-11-11 12:35:52.000,6149.0,11590479.0,https://anaconda.org/conda-forge/python-dotenv,2021-11-11 16:48:31.390,1356991.0,,,,,2.0,,,,,,,,,,
67,toolz,pytoolz/toolz,A functional standard library for Python.,,utilities,https://github.com/pytoolz/toolz,https://github.com/pytoolz/toolz,BSD-3-Clause,2013-09-13 02:18:43.000,2022-01-28 20:50:05.000,2022-01-28 20:50:05,1181.0,3.0,228,81.0,320.0,135.0,3816,2021-11-06 05:23:07.000,0.11.2,25.0,70.0,103.0,35,True,toolz,conda-forge/toolz,,,10821948.0,57529.0,54268.0,https://pypi.org/project/toolz,2021-11-06 05:23:07.000,3261.0,10732764.0,https://anaconda.org/conda-forge/toolz,2021-11-06 05:54:41.142,6064514.0,,,,,2.0,,,,,,,,,,
68,ultrajson,ultrajson/ultrajson,Ultra fast JSON decoder and encoder written in C with Python bindings.,,serialization,https://github.com/ultrajson/ultrajson,https://github.com/ultrajson/ultrajson,BSD-3-Clause,2011-02-27 20:00:51.000,2022-02-16 22:31:08.000,2022-02-16 08:17:47,698.0,22.0,340,81.0,193.0,274.0,3586,2021-12-20 13:00:13.000,5.1.0,29.0,78.0,43.0,35,True,ujson,conda-forge/ujson,,,10150149.0,4070.0,,https://pypi.org/project/ujson,2021-12-20 13:00:13.000,4070.0,10116570.0,https://anaconda.org/conda-forge/ujson,2021-12-21 14:38:21.299,1746146.0,,,,,2.0,,,,,,,,,,
69,confluent-kafka-python,confluentinc/confluent-kafka-python,Confluents Kafka Python Client.,,db-clients,https://github.com/confluentinc/confluent-kafka-python,https://github.com/confluentinc/confluent-kafka-python,Apache-2.0,2016-04-14 07:40:41.000,2022-02-17 04:46:05.000,2022-02-17 00:31:11,749.0,20.0,699,249.0,401.0,691.0,2642,2022-01-07 11:14:07.000,1.8.2,24.0,87.0,241.0,35,True,confluent-kafka,conda-forge/python-confluent-kafka,,,5286502.0,3571.0,3230.0,https://pypi.org/project/confluent-kafka,2022-01-07 11:08:20.000,341.0,5280976.0,https://anaconda.org/conda-forge/python-confluent-kafka,2021-11-05 19:27:27.943,326080.0,,,,,2.0,,,,,,,,,,
70,libcloud,apache/libcloud,Apache Libcloud is a Python library which hides differences between different cloud provider APIs and allows you to..,,db-clients,https://github.com/apache/libcloud,https://github.com/apache/libcloud,Apache-2.0,2009-12-11 09:00:14.000,2022-02-15 20:26:41.000,2022-02-02 08:37:39,8942.0,95.0,894,89.0,1508.0,94.0,1834,2021-11-15 15:29:14.000,3.4.1,65.0,435.0,62.0,35,True,apache-libcloud,,,,151295.0,3030.0,2193.0,https://pypi.org/project/apache-libcloud,2021-11-15 15:29:14.000,837.0,151295.0,,,,,,,,2.0,,,,,,,,,,
71,msgpack,msgpack/msgpack-python,MessagePack serializer implementation for Python msgpack.org[Python].,,serialization,https://github.com/msgpack/msgpack-python,https://github.com/msgpack/msgpack-python,Apache-2.0,2011-08-21 08:24:41.000,2022-01-19 05:42:28.000,2022-01-19 05:42:28,826.0,3.0,204,44.0,253.0,236.0,1567,2021-11-24 12:22:39.000,1.0.3,16.0,70.0,6.0,35,True,msgpack,conda-forge/msgpack-python,,888.0,16889851.0,59799.0,57864.0,https://pypi.org/project/msgpack,2021-11-24 12:22:39.000,1935.0,16796683.0,https://anaconda.org/conda-forge/msgpack-python,2021-11-24 16:47:44.267,5868498.0,,,,,2.0,-1.0,,,,,,,,,
72,simplejson,simplejson/simplejson,"simplejson is a simple, fast, extensible JSON encoder/decoder for Python.",,serialization,https://github.com/simplejson/simplejson,https://github.com/simplejson/simplejson,MIT,2011-02-06 05:47:45.000,2021-11-17 19:54:04.429,2021-11-16 07:26:43,612.0,,312,65.0,111.0,168.0,1459,2021-11-16 16:36:28.000,3.17.6,99.0,37.0,17.0,35,True,simplejson,conda-forge/simplejson,,5470.0,14098763.0,97867.0,77135.0,https://pypi.org/project/simplejson,2021-11-16 16:36:28.000,20732.0,14070632.0,https://anaconda.org/conda-forge/simplejson,2021-11-17 19:54:04.429,1543128.0,,,,,2.0,,,,,,,,,,
73,pyparsing,pyparsing/pyparsing,Python library for creating PEG parsers.,,others,https://github.com/pyparsing/pyparsing,https://github.com/pyparsing/pyparsing,MIT,2016-06-12 20:32:44.411,2022-02-15 06:52:54.000,2022-02-15 06:52:49,952.0,28.0,201,20.0,134.0,202.0,1415,2022-01-21 05:44:52.000,pyparsing_3.0.7,64.0,43.0,20.0,35,True,pyparsing,conda-forge/pyparsing,,6472.0,90072892.0,31178.0,,https://pypi.org/project/pyparsing,2022-01-21 05:41:33.000,31178.0,89803395.0,https://anaconda.org/conda-forge/pyparsing,2022-01-21 08:27:50.969,18315133.0,,,,,2.0,-2.0,,,,,,,,,
74,emoji,carpedm20/emoji,emoji terminal output for Python.,,cli-helpers,https://github.com/carpedm20/emoji,https://github.com/carpedm20/emoji,BSD-3-Clause,2014-08-18 02:55:59.000,2022-02-06 16:36:32.000,2022-02-06 16:36:32,344.0,11.0,237,25.0,89.0,100.0,1404,2022-01-15 13:44:15.000,1.6.3,31.0,54.0,12.0,35,True,emoji,conda-forge/emoji,,,3395436.0,34580.0,33306.0,https://pypi.org/project/emoji,2022-01-15 13:42:26.000,1274.0,3394916.0,https://anaconda.org/conda-forge/emoji,2022-01-15 22:16:03.998,18720.0,,,,,2.0,1.0,,,,,,,,,
75,python-fire,google/python-fire,Python Fire is a library for automatically generating command line interfaces (CLIs) from absolutely any Python object.,,cli-helpers,https://github.com/google/python-fire,https://github.com/google/python-fire,Apache-2.0,2017-02-21 21:35:07.000,2022-02-03 14:02:06.000,2021-06-17 18:03:13,259.0,,1237,381.0,128.0,147.0,21937,2021-01-22 18:12:10.000,0.4.0,9.0,46.0,106.0,34,True,fire,conda-forge/fire,,,2492685.0,12091.0,10784.0,https://pypi.org/project/fire,2021-01-22 18:11:49.000,1307.0,2489731.0,https://anaconda.org/conda-forge/fire,2021-01-22 19:55:20.738,165469.0,,,,,2.0,,,,,,,,,,
76,micropython,micropython/micropython,MicroPython - a lean and efficient Python implementation for microcontrollers and constrained systems.,,python-implementations,https://github.com/micropython/micropython,https://github.com/micropython/micropython,Python-2.0,2013-12-20 11:47:07.000,2022-02-17 13:11:42.000,2022-02-17 00:17:21,13121.0,275.0,5051,747.0,4275.0,2905.0,13690,2022-01-16 23:37:48.000,1.18,12.0,474.0,1390.0,34,True,micropython-_markupbase,,,33889.0,627.0,14.0,,https://pypi.org/project/micropython-_markupbase,2015-04-11 20:19:03.000,14.0,,,,,,,,,2.0,,,,,,,,,,
77,Tablib,jazzband/tablib,"Python Module for Tabular Datasets in XLS, CSV, JSON, YAML, &c.",,data-loading,https://github.com/jazzband/tablib,https://github.com/jazzband/tablib,MIT,2011-03-28 02:36:50.000,2022-02-17 10:20:41.000,2022-01-27 16:18:01,1139.0,4.0,570,141.0,280.0,209.0,4081,2022-01-27 16:29:34.000,3.2.0,40.0,115.0,33.0,34,True,tablib,conda-forge/tablib,,,1348546.0,14304.0,13049.0,https://pypi.org/project/tablib,2022-01-27 16:29:34.000,1255.0,1347449.0,https://anaconda.org/conda-forge/tablib,2022-01-27 21:13:37.038,69123.0,,,,,2.0,,,,,,,,,,
78,Elasticsearch DSL,elastic/elasticsearch-dsl-py,High level Python client for Elasticsearch.,,db-clients,https://github.com/elastic/elasticsearch-dsl-py,https://github.com/elastic/elasticsearch-dsl-py,Apache-2.0,2014-03-05 16:19:39.000,2022-01-20 12:20:50.468,2022-01-19 16:54:54,1016.0,3.0,707,384.0,341.0,1127.0,3421,2021-07-15 15:37:49.000,7.4.0,33.0,127.0,91.0,34,True,elasticsearch-dsl,anaconda/elasticsearch-dsl,,115.0,1906561.0,6525.0,5593.0,https://pypi.org/project/elasticsearch-dsl,2021-07-15 15:35:04.000,932.0,1906475.0,https://anaconda.org/anaconda/elasticsearch-dsl,2022-01-20 12:20:50.468,4241.0,,,,,2.0,,,,,,,,,,
79,colorama,tartley/colorama,Simple cross-platform colored terminal text in Python.,,cli-helpers,https://github.com/tartley/colorama,https://github.com/tartley/colorama,BSD-3-Clause,2014-04-17 20:18:25.000,2021-11-28 11:36:51.000,2021-10-07 19:50:29,310.0,,193,38.0,121.0,111.0,2704,2020-10-13 02:42:26.000,0.4.4,42.0,44.0,120.0,34,True,colorama,conda-forge/colorama,,,108080120.0,335022.0,315623.0,https://pypi.org/project/colorama,2020-10-13 02:42:26.000,19399.0,107968435.0,https://anaconda.org/conda-forge/colorama,2020-10-16 16:43:32.974,7817960.0,,,,,2.0,,,,,,,,,,
80,netmiko,ktbyers/netmiko,Multi-vendor library to simplify Paramiko SSH connections to network devices.,,infrastructure,https://github.com/ktbyers/netmiko,https://github.com/ktbyers/netmiko,MIT,2014-11-28 21:42:52.000,2022-02-16 18:21:46.000,2022-02-16 18:21:46,2441.0,7.0,982,200.0,947.0,1387.0,2615,2021-04-23 19:48:21.000,3.4.0,37.0,196.0,247.0,34,True,netmiko,,,,121541.0,2321.0,2090.0,https://pypi.org/project/netmiko,2021-04-23 19:31:42.000,231.0,121541.0,,,,,,,,3.0,,,,,,,,,,
81,Prometheus Client,prometheus/client_python,Prometheus instrumentation library for Python applications.,,db-clients,https://github.com/prometheus/client_python,https://github.com/prometheus/client_python,Apache-2.0,2015-02-10 22:47:25.000,2022-02-16 23:59:27.000,2022-02-16 16:24:36,472.0,16.0,619,65.0,357.0,349.0,2587,2022-01-28 16:04:00.000,0.13.1,33.0,117.0,46.0,34,True,prometheus_client,conda-forge/prometheus_client,,,19926367.0,1997.0,,https://pypi.org/project/prometheus_client,2019-06-20 13:35:09.000,1997.0,19849719.0,https://anaconda.org/conda-forge/prometheus_client,2022-01-28 18:48:45.329,4905513.0,,,,,2.0,,,,,,,,,,
82,pycparser,eliben/pycparser,Complete C99 parser in pure Python.,,others,https://github.com/eliben/pycparser,https://github.com/eliben/pycparser,BSD-3-Clause,2013-06-09 22:01:56.000,2022-01-25 20:45:29.000,2022-01-25 20:45:05,530.0,2.0,509,88.0,161.0,274.0,2479,,,21.0,76.0,17.0,34,True,pycparser,conda-forge/pycparser,,,66081218.0,317027.0,300288.0,https://pypi.org/project/pycparser,2021-11-06 12:48:46.000,16739.0,65854892.0,https://anaconda.org/conda-forge/pycparser,2021-11-07 03:53:42.470,14937538.0,,,,,2.0,,,,,,,,,,
83,python-magic,ahupp/python-magic,A python wrapper for libmagic.,,data-loading,https://github.com/ahupp/python-magic,https://github.com/ahupp/python-magic,MIT,2010-03-31 22:40:33.000,2022-02-04 21:19:07.148,2022-02-03 20:00:24,301.0,3.0,239,51.0,91.0,143.0,2040,2022-02-02 00:23:26.000,0.4.25,26.0,54.0,30.0,34,True,python-magic,conda-forge/python-magic,,,3553127.0,26265.0,23194.0,https://pypi.org/project/python-magic,2022-02-02 00:23:26.000,3071.0,3551122.0,https://anaconda.org/conda-forge/python-magic,2022-02-04 21:19:07.148,116338.0,,,,,2.0,,,,,,,,,,
84,dateparser,scrapinghub/dateparser,python parser for human readable dates.,,date-time-utils,https://github.com/scrapinghub/dateparser,https://github.com/scrapinghub/dateparser,BSD-3-Clause,2014-11-24 17:30:12.000,2021-12-31 12:01:17.000,2021-12-15 19:33:26,1433.0,2.0,375,123.0,478.0,333.0,1975,2021-10-04 09:07:18.000,1.1.0,21.0,108.0,267.0,34,True,dateparser,conda-forge/dateparser,,,4662897.0,11542.0,10479.0,https://pypi.org/project/dateparser,2021-10-04 09:07:18.000,1063.0,4661896.0,https://anaconda.org/conda-forge/dateparser,2021-10-05 16:43:24.840,61092.0,,,,,2.0,,,,,,,,,,
